url,title,organisation,ref_no,tender_id,state,stage,status_update_date,company_name,bid_amount,bid_rank,region,result_bid_value
https://app.palladium.primenumbers.in/result/detail/12907832601902334906,"Up- gradation and renovation of Electrical wiring, fitment, automation and all weather type VRV/ VRF cassette air conditioner at FHQ, SSB, R. K. Puram New Delhi",dg sashastra seema bal mha,['67/SSB/FHQ/2025-26'],2025_SSB_864076_1,new delhi,Technical Evaluation,2025-06-24 00:00:00,U K G Enterprises,,,North,
https://app.palladium.primenumbers.in/result/detail/12907832601902334906,"Up- gradation and renovation of Electrical wiring, fitment, automation and all weather type VRV/ VRF cassette air conditioner at FHQ, SSB, R. K. Puram New Delhi",dg sashastra seema bal mha,['67/SSB/FHQ/2025-26'],2025_SSB_864076_1,new delhi,Technical Evaluation,2025-06-24 00:00:00,KAILASH KUMAR JHA,,,North,
https://app.palladium.primenumbers.in/result/detail/5619727333869951129,Cyber Security Audit- Infrastructure Audit,sashastra seema bal,"['GEM/2025/B/6228951', 'GEM/2025/R/503702']",,assam,Financial Evaluation,2025-06-24 00:00:00,ANB SOLUTIONS PRIVATE LIMITED,36450.0,L1,East,36450.0
https://app.palladium.primenumbers.in/result/detail/13964081520605990465,Cyber Security Audit- Infrastructure Audit,sashastra seema bal,"['GEM/2025/B/6286539', 'GEM/2025/R/502759']",,chhattisgarh,AOC,2025-06-23 00:00:00,SEQURETEK IT SOLUTIONS PRIVATE LIMITED,46786.0,L5,East,23100.0
https://app.palladium.primenumbers.in/result/detail/13964081520605990465,Cyber Security Audit- Infrastructure Audit,sashastra seema bal,"['GEM/2025/B/6286539', 'GEM/2025/R/502759']",,chhattisgarh,AOC,2025-06-23 00:00:00,SECNIC CONSULTANCY SERVICES PRIVATE LIMITED,23150.0,L2,East,23100.0
https://app.palladium.primenumbers.in/result/detail/13964081520605990465,Cyber Security Audit- Infrastructure Audit,sashastra seema bal,"['GEM/2025/B/6286539', 'GEM/2025/R/502759']",,chhattisgarh,AOC,2025-06-23 00:00:00,GLOBALTECH & INFOSEC PRIVATE LIMITED,50000.0,L6,East,23100.0
https://app.palladium.primenumbers.in/result/detail/13964081520605990465,Cyber Security Audit- Infrastructure Audit,sashastra seema bal,"['GEM/2025/B/6286539', 'GEM/2025/R/502759']",,chhattisgarh,AOC,2025-06-23 00:00:00,INFOCUSIT CONSULTING PRIVATE LIMITED,26550.0,L4,East,23100.0
https://app.palladium.primenumbers.in/result/detail/13964081520605990465,Cyber Security Audit- Infrastructure Audit,sashastra seema bal,"['GEM/2025/B/6286539', 'GEM/2025/R/502759']",,chhattisgarh,AOC,2025-06-23 00:00:00,DREAMWORKS INFOTECH PRIVATE LIMITED,24500.0,L3,East,23100.0
https://app.palladium.primenumbers.in/result/detail/13964081520605990465,Cyber Security Audit- Infrastructure Audit,sashastra seema bal,"['GEM/2025/B/6286539', 'GEM/2025/R/502759']",,chhattisgarh,AOC,2025-06-23 00:00:00,ANB SOLUTIONS PRIVATE LIMITED,23100.0,L1,East,23100.0
https://app.palladium.primenumbers.in/result/detail/10120484467616507631,ANNUAL MAINTENANCE SERVICES FOR WATER PURIFICATION AND CONDITIONING SYSTEM ( Version 2 )- Potable Wa,sashastra seema bal,"['GEM/2025/B/6277557', 'GEM/2025/R/503531']",,uttar pradesh,Financial Evaluation,2025-06-23 00:00:00,Ro Wave Water Solution,52000.0,L1,North,52000.0
https://app.palladium.primenumbers.in/result/detail/9832656366214254353,"Construction of Initial infrastructure for establishment of 49th Bn SSB, Pilibhit.",dg sashastra seema bal mha,['EE/SHQ/PBT/2024-25/16- 2nd Call'],2025_SSB_861594_1,uttar pradesh,Technical Evaluation,2025-06-23 00:00:00,JP TRADERS,,,North,
https://app.palladium.primenumbers.in/result/detail/9832656366214254353,"Construction of Initial infrastructure for establishment of 49th Bn SSB, Pilibhit.",dg sashastra seema bal mha,['EE/SHQ/PBT/2024-25/16- 2nd Call'],2025_SSB_861594_1,uttar pradesh,Technical Evaluation,2025-06-23 00:00:00,v J Infracity LLP,,,North,
https://app.palladium.primenumbers.in/result/detail/9832656366214254353,"Construction of Initial infrastructure for establishment of 49th Bn SSB, Pilibhit.",dg sashastra seema bal mha,['EE/SHQ/PBT/2024-25/16- 2nd Call'],2025_SSB_861594_1,uttar pradesh,Technical Evaluation,2025-06-23 00:00:00,Nalanda Engicon Private Limited,,,North,
https://app.palladium.primenumbers.in/result/detail/9832656366214254353,"Construction of Initial infrastructure for establishment of 49th Bn SSB, Pilibhit.",dg sashastra seema bal mha,['EE/SHQ/PBT/2024-25/16- 2nd Call'],2025_SSB_861594_1,uttar pradesh,Technical Evaluation,2025-06-23 00:00:00,M/S NEW P.K. ENTERPRISES,,,North,
https://app.palladium.primenumbers.in/result/detail/9832656366214254353,"Construction of Initial infrastructure for establishment of 49th Bn SSB, Pilibhit.",dg sashastra seema bal mha,['EE/SHQ/PBT/2024-25/16- 2nd Call'],2025_SSB_861594_1,uttar pradesh,Technical Evaluation,2025-06-23 00:00:00,SATYA RAM,,,North,
