url,title,organisation,ref_no,tender_id,state,stage,status_update_date,company_name,bid_amount,bid_rank,region,result_bid_value
https://app.palladium.primenumbers.in/result/detail/13212238067176850723,"Rollerball Pen, V3, Black Lead Pencils, V2 as per IS 1375, Eraser, Metric Scales",border security force,['GEM/2025/B/6297812'],,assam,AOC,2025-06-09 00:00:00,SOHANI ENTERPRISE,6125.0,L1,East,6125.0
https://app.palladium.primenumbers.in/result/detail/13212238067176850723,"Rollerball Pen, V3, Black Lead Pencils, V2 as per IS 1375, Eraser, Metric Scales",border security force,['GEM/2025/B/6297812'],,assam,AOC,2025-06-09 00:00:00,M.L. TRADERS,9860.0,L2,East,6125.0
https://app.palladium.primenumbers.in/result/detail/13212238067176850723,"Rollerball Pen, V3, Black Lead Pencils, V2 as per IS 1375, Eraser, Metric Scales",border security force,['GEM/2025/B/6297812'],,assam,AOC,2025-06-09 00:00:00,YESESWINI AUTOMATION,32090.0,L5,East,6125.0
https://app.palladium.primenumbers.in/result/detail/13212238067176850723,"Rollerball Pen, V3, Black Lead Pencils, V2 as per IS 1375, Eraser, Metric Scales",border security force,['GEM/2025/B/6297812'],,assam,AOC,2025-06-09 00:00:00,G.B TRADING,24230.5,L4,East,6125.0
https://app.palladium.primenumbers.in/result/detail/13212238067176850723,"Rollerball Pen, V3, Black Lead Pencils, V2 as per IS 1375, Eraser, Metric Scales",border security force,['GEM/2025/B/6297812'],,assam,AOC,2025-06-09 00:00:00,Tri Angle Enterprise,18230.0,L3,East,6125.0
https://app.palladium.primenumbers.in/result/detail/13212238067176850723,"Rollerball Pen, V3, Black Lead Pencils, V2 as per IS 1375, Eraser, Metric Scales",border security force,['GEM/2025/B/6297812'],,assam,AOC,2025-06-09 00:00:00,KRISHNA ENTERPRISES,36775.0,L6,East,6125.0
https://app.palladium.primenumbers.in/result/detail/13057205630211337595,"Plain Copier Paper, V3 ISI Marked to IS 14490, Rollerball Pen, V3, Rollerball P",border security force,['GEM/2025/B/6298153'],,assam,AOC,2025-06-09 00:00:00,SOHANI ENTERPRISE,44000.0,L2,East,36655.0
https://app.palladium.primenumbers.in/result/detail/13057205630211337595,"Plain Copier Paper, V3 ISI Marked to IS 14490, Rollerball Pen, V3, Rollerball P",border security force,['GEM/2025/B/6298153'],,assam,AOC,2025-06-09 00:00:00,M.L. TRADERS,36655.0,L1,East,36655.0
https://app.palladium.primenumbers.in/result/detail/13057205630211337595,"Plain Copier Paper, V3 ISI Marked to IS 14490, Rollerball Pen, V3, Rollerball P",border security force,['GEM/2025/B/6298153'],,assam,AOC,2025-06-09 00:00:00,Tri Angle Enterprise,46382.5,L3,East,36655.0
https://app.palladium.primenumbers.in/result/detail/13057205630211337595,"Plain Copier Paper, V3 ISI Marked to IS 14490, Rollerball Pen, V3, Rollerball P",border security force,['GEM/2025/B/6298153'],,assam,AOC,2025-06-09 00:00:00,S.S TRADERS,50405.0,L4,East,36655.0
https://app.palladium.primenumbers.in/result/detail/16980211089213779371,Computer Printer ( V2 ),border security force,"['GEM/2025/B/5943933', 'GEM/2025/R/492781']",,assam,AOC,2025-05-28 00:00:00,MAYUR ENTERPRISES,2549190.0,L1,East,2549190.0
https://app.palladium.primenumbers.in/result/detail/16980211089213779371,Computer Printer ( V2 ),border security force,"['GEM/2025/B/5943933', 'GEM/2025/R/492781']",,assam,AOC,2025-05-28 00:00:00,UPBOUNCE MULTITRADING PRIVATE LIMITED,2592500.0,L2,East,2549190.0
https://app.palladium.primenumbers.in/result/detail/2035368336407567760,Bitumen Felts for Water Proofing and Damp Proofing as per IS 1322,border security force,"['GEM/2025/B/5877791', 'GEM/2025/R/489896']",,assam,Financial Evaluation,2025-05-22 00:00:00,RUDRA ASSOCIATES,6480000.0,L1,East,6480000.0
